Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
168,_Parser._end_capture,2661,30979.6,4275.827849668413,12261.2,1858.10567514337
171,_Parser._is_white_space,8690,25797.6,5029.561392407891,13885.8,3327.1808186511294
172,_Parser._is_digit,2543,11306.8,2619.3786858718995,5736.6,1199.5690059350484
173,_Parser._is_end_of_text,1,40.8,8.899438184514796,40.6,8.96102672688794
174,_HashIndexTable.add,598,11781.8,2480.2363193857154,1561.4,227.1525918848385
175,_HashIndexTable.get,2,26.4,1.8165902124584952,4.0,1.5811388300841898
176,_HashIndexTable._string_hash,600,2961.4,1956.2098046988724,424.6,53.607835248217214
177,_HashIndexTable._hash_slot_for,600,6529.8,2171.9632133164687,1002.8,149.45802086204674
178,_JsonArray.add,2793,49005.6,6216.529964538094,3086.4,923.2758526031101
179,_JsonArray.size,1,2.4,0.5477225575051661,1.2,0.4472135954999579
181,_JsonArray.is_array,1,0.6,0.5477225575051661,0.6,0.5477225575051661
182,_JsonArray.as_array,1,0.0,0.0,0.0,0.0
183,_JsonNumber.init-values,712,953.6,218.45205423616417,423.8,106.44106350464561
186,_JsonObject.add,598,37811.4,5599.191039784229,2011.4,345.6896006535343
187,_JsonObject.get,2,62.4,5.029910535983717,5.0,0.7071067811865476
190,_JsonObject.is_object,2,0.8,0.4472135954999579,0.8,0.4472135954999579
191,_JsonObject.as_object,1,0.2,0.447213595499958,0.2,0.447213595499958
192,_JsonObject.index_of,2,48.2,4.086563348340509,7.0,1.5811388300841898
193,_JsonString.init-values,1351,272.4,42.57698909035255,272.4,42.57698909035255
