Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
104,empty_vec,9174,966556.76,3356.404341626596,370598.26,1459.4851595752539
106,Vector.init-values,9030,250663.64,1350.2862698747456,29684.48,161.58276327552718
107,Vector.at,1998,93308.44,1026.8381260660576,9809.68,107.42257582053396
109,Vector.append,25056,1903039.62,6791.658355659541,272323.42,1226.8112821623454
110,Vector.is_empty,34085,215327.26,1295.4430147597398,81203.86,768.2792330917218
111,Vector.for_each,17195,5628881.22,15759.112753811223,930374.32,3246.7943715961787
115,Vector.remove_first,14027,367428.56,2193.884851405024,82740.84,685.9780254706201
116,each,4013,53712.02,909.3707734876191,19421.36,603.5254508269877
117,Vector.remove,10,153343.9,1347.2873009972946,171.68,4.82104231257016
119,Vector.size,5,33.42,1.1082252773268273,13.14,1.538751150134685
120,Vector.capacity,10,154.64,2.027967717007475,40.72,2.3038565714993666
121,Vector.sort,5,174.56,7.154732984649562,35.04,2.0599187620201085
122,Vector._sort,3,71.28,3.1946383654044896,17.18,1.6123249786363458
125,Entry.init-values,16,31.5,2.651530170467226,31.5,2.651530170467226
127,_hash,3032,43526.04,406.5085766095755,15708.28,99.42755336096202
131,Dictionary._get_bucket_idx,3032,47554.24,225.65447308770425,12530.92,79.37044121570403
132,Dictionary._get_bucket,3016,64514.84,499.5280776975037,10372.16,284.55524624098115
133,Dictionary.at,3016,238197.82,1508.2942344088644,25578.84,333.9488143596935
135,Dictionary.at_put,16,1393.62,24.475635531970934,240.74,7.950895213362932
142,Dictionary.get_keys,1,958.16,29.097555826942592,175.6,9.465296441987118
144,_IdEntry.match,3016,58430.94,403.2840903767725,41653.64,357.8979879741125
145,IdentityDictionary._new_entry,16,193.48,6.664679976088383,161.98,6.510556576727946
146,DeltaBlue.inner_benchmark_loop,1,9159530.92,23810.6398347551,7.8,0.7284313590846836
149,lambda,120160,1128830.44,4701.759879631706,265450.64,1444.704584731016
150,_Plan.execute,140,3262432.6,11675.771262380407,366.24,6.281037220987356
151,_Planner.incremental_add,3009,2194393.68,11481.15403685347,21431.8,317.0790798162861
152,_Planner.incremental_remove,5,1326395.32,8247.817161911826,60.14,2.3474693277864054
153,each,5,701.16,8.6410505786068,28.72,2.579669334924734
154,_Planner.extract_plan_from_constraints,5,1299687.66,9110.305675128868,49.14,1.470943054434043
155,_Planner._make_plan,5,1298841.3,9108.498066674456,82951.28,838.6686251775144
157,each,19032,857519.74,5106.702725530335,83023.06,747.6304175356241
158,_Planner._add_constraints_consuming_to,11020,1201499.88,7262.944915283955,34392.38,355.80038487549524
159,_Planner.add_propagate,6011,1743025.06,9511.887660915545,148881.08,1047.7930322193142
160,_Planner.change,4,3175479.02,11385.840982428263,237.62,5.6852476477570075
161,each,6007,512729.08,3191.043696194159,18865.58,400.0443898838621
162,_Planner._constraints_consuming,3007,611761.6,3831.681508642546,8192.42,483.7342874102752
163,_Planner._new_mark,3014,20759.6,293.9218277303103,10168.38,53.93302346807721
164,each,6007,57855.72,1211.7046356607016,14802.04,301.70920991401414
165,recalc,3002,442547.06,2751.705032913828,12616.96,484.1722985610366
167,_Planner._remove_propagate_from,5,962114.3,6228.794089237664,17074.06,635.056687490598
168,_Planner_chain_test,1,4481437.4,14971.700610941514,34026.88,255.1656236843126
169,_Planner_projection_test,1,4678085.72,13467.509737596127,106030.68,843.8886772506409
170,_Sym.init-values,8,11.64,1.2739141034061687,11.64,1.2739141034061687
171,_Sym.custom_hash,3032,4175.98,285.31139379381847,4175.98,285.31139379381847
172,_Strength.init-values,8,691.2,19.426470474639515,28.74,3.0626785662227105
173,_Strength.same_as,3,18.12,0.7730142433410672,8.12,0.7182745765700876
174,_Strength.stronger,6011,31274.82,172.9868096894399,14734.2,86.1813465304176
175,_Strength.weaker,12006,90728.12,743.7374904453034,57481.7,525.5157719142311
177,_Strength.weakest,10006,102703.54,804.4044370634373,22863.12,127.26088261872967
178,_Strength_of,3008,261770.8,1660.2508662173657,24235.44,318.76574214828526
179,_create_strength_table,1,1043.24,35.44041276767039,301.94,13.632808565653498
180,lambda,8,1419.2,34.82961442244698,75.68,3.519276363465788
181,_create_strength_constants,1,2790.44,42.99414293285323,263.9,12.492038280767607
182,_AbstractConstraint.init-strength,3006,268904.7,1678.0429836872631,7305.56,41.69038454206578
183,_AbstractConstraint.is_input,1004,1297.52,20.61230066672595,1297.52,20.61230066672595
184,_AbstractConstraint.add_constraint,3006,2303595.64,11748.753192660095,12837.16,79.62267136889093
185,_AbstractConstraint.destroy_constraint,5,1403336.92,8151.981348840119,36.48,1.7755711929473548
186,lambda,3002,22643.78,546.2610308978224,10202.52,304.08855047602844
187,_AbstractConstraint.inputs_known,3007,56016.16,915.3019878595204,10745.98,467.8741104883938
188,each,7006,9674.46,283.1786203448418,9674.46,283.1786203448418
189,_AbstractConstraint.satisfy,6014,2122985.88,11148.85268305987,67667.28,334.9919304541342
200,_BinaryConstraint.init-binary-constraint,2000,205811.54,1355.6990246017465,7223.54,50.898141580283024
201,_BinaryConstraint.is_satisfied,22014,155155.66,1465.0333089477951,49084.66,574.5391271022615
202,_BinaryConstraint.add_to_graph,1000,74412.32,630.7396836821266,5464.6,57.765889235635164
204,_BinaryConstraint.choose_method,5002,145951.04,738.8411212493417,65501.88,457.4974357015195
205,_BinaryConstraint.inputs_do,4000,31260.58,210.60138282779536,15000.4,125.28172334415599
206,_BinaryConstraint.inputs_has_one,3002,41448.66,752.5106443073873,10723.8,292.59416764312897
207,_BinaryConstraint.mark_unsatisfied,3002,4327.84,42.764356701365564,4327.84,42.764356701365564
208,_BinaryConstraint.get_output,31018,157516.92,957.9898563648569,73487.5,487.70894004937173
209,_BinaryConstraint.recalculate,5000,128055.42,1047.1044446277472,27304.66,321.9284753874781
210,_UnaryConstraint.init-values,1006,1421058.1,9937.98122695682,5172.86,280.33413081171403
211,_UnaryConstraint.is_satisfied,1034,1491.72,21.32263337108135,1491.72,21.32263337108135
212,_UnaryConstraint.add_to_graph,1006,33408.4,366.11094560227946,3339.08,32.311519396560236
213,_UnaryConstraint.remove_from_graph,10,153535.26,1347.1160398785105,51.84,2.2529798861390087
214,_UnaryConstraint.choose_method,1012,15266.38,96.53800985590483,4053.24,35.15769721511053
215,_UnaryConstraint.inputs_do,1009,1284.34,19.855200316084325,1284.34,19.855200316084325
216,_UnaryConstraint.inputs_has_one,5,6.78,0.9100347604933134,6.78,0.9100347604933134
217,_UnaryConstraint.mark_unsatisfied,8,13.3,1.373956004405096,13.3,1.373956004405096
218,_UnaryConstraint.get_output,3047,4240.86,45.67230661830788,4240.86,45.67230661830788
219,_UnaryConstraint.recalculate,1009,10207.4,70.65062069141116,6336.14,51.172381741142644
220,_EditConstraint.is_input,10,13.56,1.66794508792302,13.56,1.66794508792302
221,_EditConstraint.execute,140,180.46,5.410533943246307,180.46,5.410533943246307
222,_EqualityConstraint.init-values,1000,505222.4,4102.499193498156,6220.32,50.47263958759026
223,_EqualityConstraint.execute,104000,580359.12,2684.5540627669293,272214.38,1377.1164918934362
224,_ScaleConstraint.init-values,1000,670372.16,4159.124242394493,5535.6,44.13707775389159
225,_ScaleConstraint.add_to_graph,1000,276046.12,1773.958270222214,6721.82,57.9548346313131
227,_ScaleConstraint.execute,23024,350135.58,2521.3506106118266,116813.68,811.8983408767164
228,_ScaleConstraint.inputs_do,1002,12547.42,399.99745356332335,5624.26,283.9240204487025
229,_ScaleConstraint.recalculate,5006,126994.18,873.067210868601,30797.88,476.8241724457467
230,_StayConstraint.execute,1004,1283.24,16.985660218585117,1283.24,16.985660218585117
231,_Variable.init-values,3003,172690.8,1276.438156491312,62230.78,543.1307690095439
232,_Variable.add_constraint,7006,368341.34,2006.8198988774814,19401.44,101.76426540925733
233,_Variable.remove_constraint,10,153424.44,1347.231979478894,52.0,2.515259551665571
