# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
65,Entry.match,2.0,0.28571428571428575
66,_hash,2.52,0.5046720495044484
67,Dictionary.init,1.7,0.5050762722761053
68,Dictionary.init-values,1.54,0.5034574339058885
69,Dictionary.size,1.12,0.328260722659316
70,Dictionary.is_empty,3.08,0.6337449432233954
71,Dictionary._get_bucket_idx,1.86,0.45220547975269765
72,Dictionary._get_bucket,1.68,0.47121207149916106
73,Dictionary.at,5.76,1.6106786502234745
74,Dictionary.contains_key,6.38,0.5674864018868915
75,Dictionary.at_put,11.2,0.9258200997725509
76,Dictionary._new_entry,2.2,0.40406101782088427
77,Dictionary._insert_bucket_entry,7.9,0.4629100498862757
78,Dictionary._resize,5.02,0.4733726150223112
79,Dictionary._transfer_entries,11.1,0.8390957231764803
80,Dictionary._split_bucket,13.64,2.3798473626238628
81,Dictionary.remove_all,4.04,0.40203563655629393
82,Dictionary.get_keys,7.58,0.6417450698633199
83,Dictionary.get_values,7.48,0.5799366608624125
84,repl,5462.04,116.4409213432516
85,_IdEntry.match,3.62,0.4903143514780147
86,IdentityDictionary._new_entry,4.02,0.4280949732506199
87,repl,98.4,6.318098396427423
88,DeltaBlue.inner_benchmark_loop,3.54,0.5034574339058885
89,DeltaBlue.benchmark,3.2,2.32992949004287
90,DeltaBlue.verify_result,2.7,0.4629100498862757
91,repl,49.96,2.885289926365056
92,_Plan.init,1.22,0.4184519575964803
93,lambda,2.78,0.4646701704940169
94,_Plan.execute,14.0,0.7824607964359519
95,repl,40.58,1.773846276384991
96,_Planner.init,3.24,0.656521445318632
97,_Planner.incremental_add,5.26,0.44308749769345207
98,_Planner.incremental_remove,3.16,0.37032803990902063
99,each,1.98,0.2466096643090295
100,_Planner.extract_plan_from_constraints,64.18,2.8762929656920893
101,_Planner._make_plan,12.48,1.7524327114509317
102,_Planner.propagate_from,6.04,0.9249379460707796
103,each,2.16,0.3703280399090206
104,_Planner._add_constraints_consuming_to,61.62,2.656451522967725
105,_Planner.add_propagate,7.48,0.8628382211737997
106,_Planner.change,7.54,0.7615773105863909
107,each,2.02,0.24660966430902953
108,_Planner._constraints_consuming,65.94,2.4278150082503624
109,_Planner._new_mark,1.8,0.40406101782088427
110,each,3.46,0.5034574339058885
111,recalc,1.68,0.4712120714991611
112,comp,3.7,0.6144518047887589
113,_Planner._remove_propagate_from,119.22,6.863954949664259
114,repl,3306.16,79.12670283817478
115,_Planner_chain_test,23.0,1.030157507275425
116,repl,3334.6,62.9139353824423
117,_Planner_projection_test,29.78,1.9721530759811827
118,repl,5182.06,110.882804467287
119,_Sym.init,1.38,0.49031435147801455
120,_Sym.init-values,1.28,0.45355736761107257
121,_Sym.custom_hash,0.98,0.1414213562373095
122,repl,32.76,2.4374627155704185
123,_Strength.init,1.6,0.49487165930539356
124,_Strength.init-values,2.08,0.39589732744431494
125,_Strength.same_as,3.5,0.6468132241526725
126,_Strength.stronger,1.26,0.4430874976934521
127,_Strength.weaker,1.18,0.38808793449160356
128,_Strength.strongest,1.62,0.4903143514780147
129,_Strength.weakest,1.76,2.254790817937012
130,repl,204.32,9.767584874763786
131,_Strength_of,1.18,0.3880879344916036
132,repl,18.1,1.1649647450214347
133,_create_strength_table,7.46,0.761577310586391
134,repl,269.02,14.102380751388857
135,lambda,2.12,0.32826072265931594
136,_create_strength_constants,51.02,1.9742216239338886
137,repl,114.56,4.824089212970036
138,repl,5.06,0.46991097723995806
139,_AbstractConstraint.init,3.06,0.3136356914300022
140,_AbstractConstraint.init-strength,1.54,0.5034574339058886
141,_AbstractConstraint.is_input,1.0,0.0
142,_AbstractConstraint.add_constraint,3.76,0.6869037302955031
143,_AbstractConstraint.destroy_constraint,3.84,0.6502746672423452
144,lambda,2.28,0.4535573676110726
145,_AbstractConstraint.inputs_known,66.7,3.8239310898069045
146,each,1.1,0.30304576336566325
147,_AbstractConstraint.satisfy,19.84,1.9728773144722356
148,_AbstractConstraint.is_satisfied,1.04,0.1979486637221574
149,_AbstractConstraint.add_to_graph,0.94,0.2398979374820952
150,_AbstractConstraint.remove_from_graph,1.1,0.7626484465736653
151,_AbstractConstraint.choose_method,1.0,0.0
152,_AbstractConstraint.execute,0.86,0.3505098327538656
153,_AbstractConstraint.inputs_do,1.24,2.1434284952584055
154,_AbstractConstraint.inputs_has_one,0.96,0.19794866372215741
155,_AbstractConstraint.mark_unsatisfied,0.92,0.2740475156178697
156,_AbstractConstraint.get_output,0.92,0.4444671196029727
157,_AbstractConstraint.recalculate,0.88,0.32826072265931594
158,repl,905.76,32.198719710889236
159,_BinaryConstraint.init,1.94,0.3136356914300022
160,_BinaryConstraint.init-binary-constraint,2.22,0.41845195759648024
161,_BinaryConstraint.is_satisfied,1.24,0.4314191105868999
162,_BinaryConstraint.add_to_graph,4.04,0.49321932861805934
163,_BinaryConstraint.remove_from_graph,3.34,0.4785181206984064
164,_BinaryConstraint.choose_method,17.36,1.0253919111386496
165,_BinaryConstraint.inputs_do,4.7,0.6468132241526726
166,_BinaryConstraint.inputs_has_one,2.32,0.47121207149916117
167,_BinaryConstraint.mark_unsatisfied,3.08,0.3404678653660853
168,_BinaryConstraint.get_output,3.64,0.5252793231671495
169,_BinaryConstraint.recalculate,7.76,0.6565214453186318
170,repl,2673.84,61.87952745753118
171,_UnaryConstraint.init,3.44,0.501426536422407
172,_UnaryConstraint.init-values,4.16,0.37032803990902063
173,_UnaryConstraint.is_satisfied,2.86,0.40456577881446565
174,_UnaryConstraint.add_to_graph,1.68,0.47121207149916117
175,_UnaryConstraint.remove_from_graph,2.34,0.4785181206984065
176,_UnaryConstraint.choose_method,4.3,0.9741558354989899
177,_UnaryConstraint.inputs_do,2.98,0.7420325093268887
178,_UnaryConstraint.inputs_has_one,0.98,0.1414213562373095
179,_UnaryConstraint.mark_unsatisfied,1.1,0.30304576336566325
180,_UnaryConstraint.get_output,3.18,0.6288960200872898
181,_UnaryConstraint.recalculate,5.02,0.47337261502231115
182,repl,414.52,15.778104177263224
183,_EditConstraint.is_input,0.86,0.3505098327538656
184,_EditConstraint.execute,0.78,0.41845195759648024
185,repl,11.36,0.8980704940286693
186,_EqualityConstraint.init-values,4.1,0.5050762722761054
187,_EqualityConstraint.execute,2.7,0.46291004988627565
188,repl,140.64,6.166929577039395
189,_ScaleConstraint.init,1.48,0.5046720495044484
190,_ScaleConstraint.init-values,5.4,0.9476070829586857
191,_ScaleConstraint.add_to_graph,5.54,2.287588517301526
192,_ScaleConstraint.remove_from_graph,7.56,1.0333223611442928
193,_ScaleConstraint.execute,7.42,0.7024737630368142
194,_ScaleConstraint.inputs_do,4.66,0.5573259772323189
195,_ScaleConstraint.recalculate,6.08,1.6640251175498324
196,repl,1749.56,51.769173713115954
197,_StayConstraint.execute,0.94,0.2398979374820952
198,repl,5.92,0.39589732744431483
199,_Variable.init,5.2,0.857142857142857
200,_Variable.init-values,2.66,1.5728564940961423
201,_Variable.add_constraint,1.38,0.4903143514780146
202,_Variable.remove_constraint,2.48,0.5436085025840127
203,repl,203.56,10.182337649086284
204,repl,1.02,0.2466096643090295
205,repl,3.16,0.6502746672423454
