# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
LOAD_FIELD,LOAD_CONST,67949,44331.6,427.54555312855365
LOAD_FIELD,LOAD_FIELD,105915,69291.65,880.6305321816437
LOAD_FIELD,LOAD_LOCAL_SAFE,46309,30182.25,266.7048190909113
LOAD_FIELD,SWAP,2661,1739.0,31.914359084736027
LOAD_GLOBAL,ASSERT_FUNC,85,55.45,6.091192952037177
LOAD_GLOBAL,CALL,2,1.4,0.7539370349250519
LOAD_GLOBAL,CREATE_CLASS,5,3.5,1.0513149660756935
LOAD_GLOBAL,CREATE_OBJECT,13,8.7,1.688973528196155
LOAD_GLOBAL,JUMP,2,1.3,0.7326950970650464
LOAD_GLOBAL,LOAD_CONST,1,0.7,0.47016234598162726
LOAD_GLOBAL,LOAD_FIELD,5,4.55,3.5314377570019473
LOAD_GLOBAL,RETURN,12,8.45,2.8372521918222215
LOAD_GLOBAL,SWAP,3,1.9,0.718184846459608
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,236474,152519.9,1339.0265867412757
LOAD_GLOBAL_BY_INDEX,CALL,3126,2040.25,33.09297110931729
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,3789,2476.6,41.77181119518666
LOAD_GLOBAL_BY_INDEX,JUMP,17280,11228.0,130.90012263272794
LOAD_GLOBAL_BY_INDEX,LOAD_CONST,865,558.8,17.984203595026628
LOAD_GLOBAL_BY_INDEX,RETURN,38489,25040.4,254.33099030904356
LOAD_GLOBAL_BY_INDEX,SWAP,6,3.9,1.3337718577107005
LOAD_LOCAL_SAFE,CALL,251294,163621.9,1380.7794099519904
LOAD_LOCAL_SAFE,JUMP,1,0.6,0.5026246899500345
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,37951,24680.3,247.48165269581648
LOAD_LOCAL_SAFE,LOAD_CONST,10692,6972.3,87.16958668082148
LOAD_LOCAL_SAFE,LOAD_FIELD,682304,440343.25,4111.9439233709645
LOAD_LOCAL_SAFE,LOAD_GLOBAL,13,8.7,1.5593520921743174
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2650,1727.3,34.83056733750731
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,79540,51766.3,496.02759897748473
LOAD_LOCAL_SAFE,RETURN,11805,7682.2,80.8634977178077
LOAD_LOCAL_SAFE,SWAP,2071,1339.25,27.33009715544967
POP,CREATE_FUNC,2,1.2,0.6958523739384593
POP,JUMP,30840,20079.95,186.51103396173062
POP,LOAD_CONST,1033,666.35,20.466339502499682
POP,LOAD_GLOBAL,39,25.1,3.3857285618810087
POP,LOAD_GLOBAL_BY_INDEX,57179,37242.25,420.82098644385474
POP,LOAD_LOCAL_SAFE,99501,64571.7,867.9125653270795
RETURN,CALL,18476,12186.2,427.89381368450955
RETURN,DUPE,19955,12919.6,130.15755634493226
RETURN,JUMP_IF_FALSE,119435,77404.85,726.5697543214523
RETURN,JUMP_IF_FALSE_PEEK,44626,29057.25,257.8383571562857
RETURN,JUMP_IF_TRUE_PEEK,44250,28851.35,639.9827526458903
RETURN,LOAD_CONST,605,390.8,14.656056768449004
RETURN,LOAD_GLOBAL,1,0.75,0.4442616583193193
RETURN,LOAD_GLOBAL_BY_INDEX,599,387.15,13.059680821440256
RETURN,POP,51212,33413.85,411.2901748093889
RETURN,RETURN,51143,33383.35,504.7938896744207
RETURN,SWAP,33503,22012.35,543.0437876112363
RETURN_INIT,DUPE,2777,1792.7,37.897507208675094
RETURN_INIT,SWAP,1024,668.2,19.4735988618329
STORE_FIELD,JUMP,26690,17377.7,175.94499738629423
STORE_FIELD,POP,31266,20366.6,214.19479574984013
STORE_FIELD,RETURN,8006,5220.1,79.35257764526219
STORE_FIELD,RETURN_INIT,3801,2469.7,40.83226278582312
STORE_GLOBAL,CREATE_FUNC,17,28.9,6.5686656499667135
STORE_GLOBAL,LOAD_CONST,4,3.65,0.8127277008872489
STORE_GLOBAL,LOAD_GLOBAL,7,4.45,1.145931016569864
STORE_GLOBAL,POP,8,5.6,1.429022485182754
STORE_LOCAL,JUMP,2661,1725.3,30.197769175187318
STORE_LOCAL,POP,25499,16497.9,130.63444375331062
SWAP,DUPE,69763,45084.75,773.7728399825991
