# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
153,_Parser._read_object,169,_Parser._read,157,4009006.3,45211.39387960558,1484.8171481481481,16.744960696150216
153,_Parser._read_object,201,_JsonObject.init,157,81823240.9,348697.690523178,30304.90403703704,129.14729278636224
154,_Parser._read_name,93,!=,598,1074213.6,13882.488668140642,397.85688888888893,5.1416624696817195
154,_Parser._read_name,160,_Parser._read_string_internal,598,201980157.9,796514.3180302194,74807.4658888889,295.0053029741553
155,_Parser._read_null,158,_Parser._read_required_char,1770,51678743.4,242349.7261215698,19140.27533333333,89.75915782280363
155,_Parser._read_null,169,_Parser._read,590,14301927.5,100038.34820260294,5297.010185185185,37.05124007503812
156,_Parser._read_true,158,_Parser._read_required_char,78,2941996.0,56011.72997450471,1089.628148148148,20.745085175742485
156,_Parser._read_true,169,_Parser._read,26,842294.2,35728.39323740034,311.9608148148148,13.232738236074201
157,_Parser._read_false,158,_Parser._read_required_char,12,349610.9,18265.392533710463,129.48551851851852,6.764960197670542
157,_Parser._read_false,169,_Parser._read,3,70595.5,4155.986367182948,26.14648148148148,1.5392542100677584
158,_Parser._read_required_char,101,not,1860,467205.0,14598.861923920107,173.0388888888889,5.4069858977481875
158,_Parser._read_required_char,166,_Parser._read_char,1860,51983675.4,250933.54985195916,19253.213111111112,92.93835179702191
159,_Parser._read_string,160,_Parser._read_string_internal,1351,588747086.9,1651867.0627176901,218054.47662962961,611.8026158213668
159,_Parser._read_string,202,_JsonString.init-values,1351,868916.1,24752.739097554007,321.8207777777778,9.167681147242225
159,_Parser._read_string,204,_JsonString.init,1351,723717.5,16729.421519240295,268.0435185185185,6.196082044163072
160,_Parser._read_string_internal,92,=,12886,11847930.9,96660.38861580247,4388.122555555556,35.80014393177869
160,_Parser._read_string_internal,93,!=,14835,26652873.2,156294.24239844948,9871.434518518518,57.886756443870176
160,_Parser._read_string_internal,169,_Parser._read,16784,545959484.2,1946152.7694026213,202207.21637037038,720.7973220009709
160,_Parser._read_string_internal,170,_Parser._start_capture,1949,2212994.6,46710.90319288135,819.6276296296296,17.300334515881982
160,_Parser._read_string_internal,172,_Parser._end_capture,1949,165418718.3,739655.8043839416,61266.19196296297,273.94659421627466
163,_Parser._read_number,93,!=,712,1114716.3,37424.327828017755,412.8578888888889,13.860862158525094
163,_Parser._read_number,101,not,712,174332.0,3296.6729640015806,64.5674074074074,1.220989986667252
163,_Parser._read_number,164,_Parser._read_fraction,712,3091412.3,39022.53273646431,1144.9675185185185,14.452789902394189
163,_Parser._read_number,165,_Parser._read_exponent,712,5773610.2,50171.89022130781,2138.3741481481484,18.58218156344734
163,_Parser._read_number,166,_Parser._read_char,712,2088263.7,32591.221745320134,773.4309999999999,12.070822868637087
163,_Parser._read_number,167,_Parser._read_digit,2543,77629733.0,401248.81004735903,28751.752962962964,148.61067038791074
163,_Parser._read_number,170,_Parser._start_capture,712,806012.5,15329.818124715048,298.52314814814815,5.677710416561129
163,_Parser._read_number,172,_Parser._end_capture,712,31930973.3,173170.03226494513,11826.286407407408,64.13704898701671
163,_Parser._read_number,190,_JsonNumber.init-values,712,2780875.8,48157.77246509641,1029.954,17.83621202410978
163,_Parser._read_number,193,_JsonNumber.init,712,396813.7,7418.3852484713125,146.96803703703705,2.747550092026412
164,_Parser._read_fraction,101,not,712,151231.6,1329.0016197368427,56.01170370370371,0.49222282212475654
164,_Parser._read_fraction,166,_Parser._read_char,712,1864338.9,30023.033638051573,690.4958888888889,11.119642088167248
165,_Parser._read_exponent,101,not,1424,293539.2,13764.38988113894,108.71822222222222,5.097922178199608
165,_Parser._read_exponent,166,_Parser._read_char,1424,3559767.5,43568.431327836675,1318.4324074074075,16.13645604734692
166,_Parser._read_char,93,!=,10116,17306266.8,131979.74852210406,6409.728444444445,48.88138834152002
166,_Parser._read_char,169,_Parser._read,5857,145599926.9,554484.0312398437,53925.89885185185,205.3644560147569
167,_Parser._read_digit,101,not,2543,655571.6,14705.686599336143,242.8042962962963,5.4465505923467195
167,_Parser._read_digit,169,_Parser._read,1850,45929448.3,305383.3408424805,17010.90677777778,113.10494105277054
167,_Parser._read_digit,176,_Parser._is_digit,2543,26050135.2,166321.01285152737,9648.198222222221,61.600375130195324
168,_Parser._skip_white_space,175,_Parser._is_white_space,8690,59661472.8,243396.80028982693,22096.841777777776,90.14696307030627
169,_Parser._read,43,lambda-43,25821,90555726.2,346995.1782973978,33539.15785185185,128.51673270273992
169,_Parser._read,80,str.length,25821,6840339.5,82909.3130084089,2533.459074074074,30.707152966077373
169,_Parser._read,83,str.char-at,25820,22581899.4,144976.60532883776,8363.666444444443,53.69503901068065
169,_Parser._read,92,=,25821,23802902.9,178188.6759677714,8815.889962962963,65.99580591398941
169,_Parser._read,94,<,25821,315434113.8,1128246.0732162811,116827.44955555556,417.8689160060301
172,_Parser._end_capture,43,lambda-43,2661,9289900.9,76118.93651516656,3440.7040370370373,28.192198709320948
172,_Parser._end_capture,44,lambda-44,5322,19491552.1,111349.40445940032,7219.093370370371,41.240520170148265
172,_Parser._end_capture,80,str.length,2661,585873.2,14342.801875578758,216.99007407407404,5.312148842806947
172,_Parser._end_capture,84,str.substring,2661,16740425.3,117264.87086174183,6200.157518518518,43.43143365249698
