# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
196,_AbstractConstraint.inputs_known,227,_UnaryConstraint.inputs_has_one,5,3339.9,715.808699819192,1.237,0.2651143332663674
198,_AbstractConstraint.satisfy,93,!=,6011,12446309.5,123476.27101742422,4609.74425925926,45.73195222867564
198,_AbstractConstraint.satisfy,101,not,6011,1456802.5,23292.373794871142,539.5564814814815,8.626805109211535
198,_AbstractConstraint.satisfy,165,_Planner.add_propagate,6011,3245357202.6,11050333.96944589,1201984.1491111112,4092.7162849799593
198,_AbstractConstraint.satisfy,181,_Strength.same_as,3,15336.6,705.9113109643225,5.6802222222222225,0.2614486336904898
198,_AbstractConstraint.satisfy,211,_BinaryConstraint.is_satisfied,5002,12901653.7,82888.23926805273,4778.390259259259,30.699347877056564
198,_AbstractConstraint.satisfy,214,_BinaryConstraint.choose_method,5002,83974320.9,363592.20818440424,31101.600333333336,134.6637808090386
198,_AbstractConstraint.satisfy,215,_BinaryConstraint.inputs_do,4000,215936315.8,1429022.2992558498,79976.41325925927,529.2675182429074
198,_AbstractConstraint.satisfy,217,_BinaryConstraint.mark_unsatisfied,3002,2166366.0,35978.37445788205,802.3577777777778,13.325323873289648
198,_AbstractConstraint.satisfy,218,_BinaryConstraint.get_output,5002,11922830.6,100447.79781945907,4415.863185185185,37.20288808128114
198,_AbstractConstraint.satisfy,222,_UnaryConstraint.is_satisfied,1012,648247.9,28741.15412453938,240.09181481481482,10.644871897977547
198,_AbstractConstraint.satisfy,225,_UnaryConstraint.choose_method,1012,11502352.4,129716.72084824322,4260.130518518518,48.04322994379378
198,_AbstractConstraint.satisfy,226,_UnaryConstraint.inputs_do,1009,154519.5,5216.372802103617,57.22944444444445,1.9319899267050433
198,_AbstractConstraint.satisfy,228,_UnaryConstraint.mark_unsatisfied,3,4425.6,424.46578189531357,1.6391111111111112,0.15720954885011615
198,_AbstractConstraint.satisfy,229,_UnaryConstraint.get_output,1009,585732.7,17352.89670676884,216.93803703703702,6.426998780284755
198,_AbstractConstraint.satisfy,240,_ScaleConstraint.inputs_do,1002,6808653.0,51504.78704578406,2521.7233333333334,19.075847053994096
210,_BinaryConstraint.init-binary-constraint,191,_AbstractConstraint.init-strength,2000,121964023.8,448702.8789392559,45171.86066666667,166.18625145898366
211,_BinaryConstraint.is_satisfied,93,!=,22014,32248961.0,1256724.8707558124,11944.05962962963,465.4536558354861
212,_BinaryConstraint.add_to_graph,245,_Variable.add_constraint,2000,71226822.0,289249.7013876436,26380.304444444446,107.12951903246059
214,_BinaryConstraint.choose_method,92,=,9003,22876663.7,132684.83518358352,8472.838407407407,49.14253154947538
214,_BinaryConstraint.choose_method,93,!=,3002,4443364.1,55205.47264051966,1645.6904074074073,20.446471348340616
214,_BinaryConstraint.choose_method,182,_Strength.stronger,5002,12333339.6,93651.54090305121,4567.903555555556,34.68575589001897
214,_BinaryConstraint.choose_method,183,_Strength.weaker,2000,5625385.3,61231.21953718157,2083.476037037037,22.678229458215394
215,_BinaryConstraint.inputs_do,92,=,4000,200136324.7,1444987.7756291113,74124.5647037037,535.1806576404116
215,_BinaryConstraint.inputs_do,197,each,4000,2206642.5,42722.172041544945,817.275,15.823026682053683
216,_BinaryConstraint.inputs_has_one,92,=,3002,2096234.6,20974.939152787978,776.3831851851852,7.768495982514066
216,_BinaryConstraint.inputs_has_one,195,lambda,3002,11528050.3,125445.86383527718,4269.648259259259,46.46143105010266
218,_BinaryConstraint.get_output,92,=,31018,25275081.2,160397.77082635282,9361.141185185184,59.40658178753808
219,_BinaryConstraint.recalculate,92,=,5000,4391057.4,51064.231902884654,1626.3175555555556,18.91267848254987
219,_BinaryConstraint.recalculate,185,_Strength.weakest,5000,18029121.6,1275219.9725099406,6677.452444444445,472.3036935222002
219,_BinaryConstraint.recalculate,235,_EqualityConstraint.execute,4000,12992961.4,141941.27964108015,4812.207925925926,52.570844311511166
221,_UnaryConstraint.init-values,191,_AbstractConstraint.init-strength,1006,50238827.1,222710.19232269173,18606.973,82.48525641581175
221,_UnaryConstraint.init-values,193,_AbstractConstraint.add_constraint,1006,2906563555.8,11091765.192388896,1076505.0206666668,4108.0611823662575
223,_UnaryConstraint.add_to_graph,245,_Variable.add_constraint,1006,23846154.0,132269.25971867432,8831.90888888889,48.98861471062012
224,_UnaryConstraint.remove_from_graph,93,!=,10,46883.5,1767.7905180731893,17.36425925925926,0.6547372289159961
224,_UnaryConstraint.remove_from_graph,246,_Variable.remove_constraint,10,1486676449.6,91252275.88788238,550620.9072592593,33797.13921773421
225,_UnaryConstraint.choose_method,93,!=,1012,4488803.9,44185.192344447205,1662.519962962963,16.364886053498964
225,_UnaryConstraint.choose_method,182,_Strength.stronger,1009,2640706.8,53130.8847614722,978.0395555555555,19.678105467211928
230,_UnaryConstraint.recalculate,101,not,1009,243674.8,11552.239398306698,90.24992592592592,4.2786071845580365
230,_UnaryConstraint.recalculate,192,_AbstractConstraint.is_input,1004,182673.7,2215.579503615733,67.65692592592593,0.8205850013391603
230,_UnaryConstraint.recalculate,232,_EditConstraint.is_input,5,2697.1,567.8556061831953,0.9989259259259259,0.2103168911789612
230,_UnaryConstraint.recalculate,243,_StayConstraint.execute,1004,158329.2,11182.255801044794,58.64044444444445,4.141576222609183
234,_EqualityConstraint.init-values,193,_AbstractConstraint.add_constraint,1000,373272030.0,1266769.089746368,138248.9,469.17373694309924
234,_EqualityConstraint.init-values,210,_BinaryConstraint.init-binary-constraint,1000,78102963.9,344509.9653377826,28927.023666666668,127.596283458438
235,_EqualityConstraint.execute,92,=,104000,74634954.5,277211.177828004,27642.57574074074,102.67080660296445
236,_ScaleConstraint.init-values,193,_AbstractConstraint.add_constraint,1000,984902095.3,2977123.1895045806,364778.5538148148,1102.63821833503
236,_ScaleConstraint.init-values,210,_BinaryConstraint.init-binary-constraint,1000,53751828.8,279331.0874374895,19908.08474074074,103.45595831018129
237,_ScaleConstraint.add_to_graph,245,_Variable.add_constraint,4000,753387893.3,2829917.4630971854,279032.55307407404,1048.1175789248834
239,_ScaleConstraint.execute,87,+,23013,126808501.3,2683764.677019225,46966.11159259259,993.9869174145277
239,_ScaleConstraint.execute,88,-,11,14201.5,295.75727957406673,5.259814814814815,0.10953973317558027
239,_ScaleConstraint.execute,89,*,23013,48758050.1,11695290.266628666,18058.537074074076,4331.588987640246
239,_ScaleConstraint.execute,90,/,11,69346.4,10848.856017304803,25.68385185185185,4.018094821224001
239,_ScaleConstraint.execute,92,=,23024,16569146.7,407509.68604841,6136.721,150.92951335126298
240,_ScaleConstraint.inputs_do,92,=,1002,803385.3,19253.04558573308,297.5501111111111,7.130757624345586
240,_ScaleConstraint.inputs_do,197,each,3006,1566305.2,25236.51302462578,580.113037037037,9.346856675787325
241,_ScaleConstraint.recalculate,92,=,5006,3514301.8,29188.238135104715,1301.5932592592592,10.810458568557301
241,_ScaleConstraint.recalculate,185,_Strength.weakest,5006,16280869.3,142074.16727933256,6029.9515925925925,52.62006195530835
241,_ScaleConstraint.recalculate,239,_ScaleConstraint.execute,3004,38901180.9,342003.47350373695,14407.844777777776,126.66795314953221
244,_Variable.init-values,107,Vector.init-values,3003,103187141.9,365102.34459162754,38217.45996296297,135.22309058949168
244,_Variable.init-values,127,Vector.init,3003,4591429.3,46443.99545474082,1700.5293703703703,17.201479798052155
245,_Variable.add_constraint,110,Vector.append,7006,831135123.6,2754874.1388699934,307827.82355555554,1020.3237551370346
246,_Variable.remove_constraint,92,=,10,11245.6,490.91733680829304,4.165037037037037,0.18182123585492335
246,_Variable.remove_constraint,119,Vector.remove,10,1486590006.8,91242498.1327326,550588.8914074074,33793.517826938
