# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
194,_AbstractConstraint.destroy_constraint,222,_UnaryConstraint.is_satisfied,5,4341.5,459.6616032188073,1.607962962962963,0.17024503822918788
194,_AbstractConstraint.destroy_constraint,224,_UnaryConstraint.remove_from_graph,5,907666987.7,7847386.405498589,336172.95840740745,2906.439409443922
195,lambda,92,=,3002,3454570.9,66524.20461907079,1279.4707037037037,24.638594303359554
195,lambda,101,not,3002,700517.6,10787.426142456216,259.45096296296293,3.9953430157245244
196,_AbstractConstraint.inputs_known,101,not,3007,615853.1,13043.741334044995,228.09374074074074,4.831015308905553
196,_AbstractConstraint.inputs_known,216,_BinaryConstraint.inputs_has_one,3002,18721672.9,198232.26157581797,6933.952925925925,73.41935613919185
196,_AbstractConstraint.inputs_known,227,_UnaryConstraint.inputs_has_one,5,3267.8,449.98568398280605,1.2102962962962964,0.1666613644380763
198,_AbstractConstraint.satisfy,93,!=,6011,11578749.2,164245.77581994238,4288.425629629629,60.831768822200885
198,_AbstractConstraint.satisfy,101,not,6011,1468290.8,43140.455705569584,543.8114074074074,15.977946557618365
198,_AbstractConstraint.satisfy,165,_Planner.add_propagate,6011,3573142538.7,9615908.389771419,1323386.1254444444,3561.447551767192
198,_AbstractConstraint.satisfy,181,_Strength.same_as,3,18778.3,9653.411052985093,6.9549259259259255,3.575337427031516
198,_AbstractConstraint.satisfy,211,_BinaryConstraint.is_satisfied,5002,11157506.5,92673.75265016103,4132.409814814815,34.32361209265223
198,_AbstractConstraint.satisfy,214,_BinaryConstraint.choose_method,5002,188901877.2,2549377.4092438905,69963.65822222222,944.213855275515
198,_AbstractConstraint.satisfy,215,_BinaryConstraint.inputs_do,4000,17159477.4,109804.61550092154,6355.361999999999,40.668376111452424
198,_AbstractConstraint.satisfy,217,_BinaryConstraint.mark_unsatisfied,3002,1170370.1,24916.69533275356,433.47040740740744,9.228405678797614
198,_AbstractConstraint.satisfy,218,_BinaryConstraint.get_output,5002,9383308.1,76163.81938530873,3475.2992962962962,28.20882199455879
198,_AbstractConstraint.satisfy,222,_UnaryConstraint.is_satisfied,1012,264870.7,13385.523134695699,98.10025925925926,4.957601160998407
198,_AbstractConstraint.satisfy,225,_UnaryConstraint.choose_method,1012,8088869.9,71633.15949438058,2995.877740740741,26.530799812733548
198,_AbstractConstraint.satisfy,226,_UnaryConstraint.inputs_do,1009,156193.0,9765.932914177249,57.849259259259256,3.617012190436018
198,_AbstractConstraint.satisfy,228,_UnaryConstraint.mark_unsatisfied,3,5089.5,400.2998218441035,1.885,0.1482591932755939
198,_AbstractConstraint.satisfy,229,_UnaryConstraint.get_output,1009,287067.2,16549.617599652778,106.32118518518519,6.129487999871399
198,_AbstractConstraint.satisfy,240,_ScaleConstraint.inputs_do,1002,5213095.5,55665.37211389992,1930.776111111111,20.616804486629597
210,_BinaryConstraint.init-binary-constraint,191,_AbstractConstraint.init-strength,2000,111572232.0,388102.39614551986,41323.04888888889,143.74162820204438
211,_BinaryConstraint.is_satisfied,93,!=,22014,30994548.3,171318.8400839044,11479.462333333333,63.45142225329792
212,_BinaryConstraint.add_to_graph,245,_Variable.add_constraint,2000,65289063.5,383228.0225304238,24181.13462962963,141.9363046408977
214,_BinaryConstraint.choose_method,92,=,9003,152097287.7,2462902.9958280195,56332.32877777777,912.1862947511183
214,_BinaryConstraint.choose_method,93,!=,3002,4271688.6,64607.13375993119,1582.1068888888888,23.928568059233772
214,_BinaryConstraint.choose_method,182,_Strength.stronger,5002,8176953.7,75561.66487055807,3028.5013703703703,27.985801803910398
214,_BinaryConstraint.choose_method,183,_Strength.weaker,2000,3748808.2,54710.47991554702,1388.4474814814816,20.263140709461858
215,_BinaryConstraint.inputs_do,92,=,4000,3753346.5,58401.55238338677,1390.1283333333333,21.630204586439543
215,_BinaryConstraint.inputs_do,197,each,4000,1548295.1,26543.554773041866,573.4426296296297,9.830946212237729
216,_BinaryConstraint.inputs_has_one,92,=,3002,2154837.9,38143.09528728277,798.0881111111111,14.127072328623248
216,_BinaryConstraint.inputs_has_one,195,lambda,3002,9164721.3,130398.21597952234,3394.3412222222223,48.29563554797124
218,_BinaryConstraint.get_output,92,=,31018,25192111.4,156971.35984979777,9330.411629629629,58.13754068511028
219,_BinaryConstraint.recalculate,92,=,5000,4474749.8,57445.084685151334,1657.3147407407407,21.27595729079679
219,_BinaryConstraint.recalculate,185,_Strength.weakest,5000,11639840.6,87331.4330825542,4311.052074074074,32.34497521576081
219,_BinaryConstraint.recalculate,235,_EqualityConstraint.execute,4000,8800926.3,90602.33583435981,3259.6023333333337,33.556420679392524
221,_UnaryConstraint.init-values,191,_AbstractConstraint.init-strength,1006,45295503.0,236074.32493446482,16776.112222222222,87.4349351609129
221,_UnaryConstraint.init-values,193,_AbstractConstraint.add_constraint,1006,3062336206.1,9407956.574491996,1134198.594851852,3484.4283609229615
223,_UnaryConstraint.add_to_graph,245,_Variable.add_constraint,1006,21735300.2,1264703.9136540014,8050.111185185185,468.4088569088894
224,_UnaryConstraint.remove_from_graph,93,!=,10,51336.5,1850.8675490727398,19.01351851851852,0.6855064996565703
224,_UnaryConstraint.remove_from_graph,246,_Variable.remove_constraint,10,1472516914.6,11744313.374516366,545376.635037037,4349.745694265321
225,_UnaryConstraint.choose_method,93,!=,1012,4476442.5,57688.30031844911,1657.9416666666666,21.36603715498115
225,_UnaryConstraint.choose_method,182,_Strength.stronger,1009,1575236.6,28242.97169469544,583.420962962963,10.460359886924238
230,_UnaryConstraint.recalculate,101,not,1009,244774.9,16465.37927672229,90.65737037037037,6.098288621008256
230,_UnaryConstraint.recalculate,192,_AbstractConstraint.is_input,1004,184687.0,9586.879883191239,68.4025925925926,3.5506962530337924
230,_UnaryConstraint.recalculate,232,_EditConstraint.is_input,5,3062.9,416.6485203066059,1.1344074074074075,0.15431426678022442
230,_UnaryConstraint.recalculate,243,_StayConstraint.execute,1004,151133.8,3445.2890735031197,55.975481481481474,1.2760329901863405
234,_EqualityConstraint.init-values,193,_AbstractConstraint.add_constraint,1000,463934547.8,3083115.4575899807,171827.6102962963,1141.894613922215
234,_EqualityConstraint.init-values,210,_BinaryConstraint.init-binary-constraint,1000,72043728.5,445327.50465525023,26682.862407407407,164.93611283527787
235,_EqualityConstraint.execute,92,=,104000,75717969.0,284594.48202476883,28043.692222222224,105.40536371287735
236,_ScaleConstraint.init-values,193,_AbstractConstraint.add_constraint,1000,592074406.6,2501798.7505756365,219286.81725925926,926.5921298428283
236,_ScaleConstraint.init-values,210,_BinaryConstraint.init-binary-constraint,1000,48335398.7,204177.04031475767,17901.999518518518,75.62112604250284
237,_ScaleConstraint.add_to_graph,245,_Variable.add_constraint,4000,396086953.0,1839163.1632195683,146698.87148148147,681.1715419331734
239,_ScaleConstraint.execute,87,+,23013,2260233419.2,15925868.317034366,837123.4885925925,5898.469747049765
239,_ScaleConstraint.execute,88,-,11,13322.6,642.9413004228875,4.934296296296297,0.2381264075640324
239,_ScaleConstraint.execute,89,*,23013,42337386.3,926951.4938137174,15680.513444444443,343.3153680791546
239,_ScaleConstraint.execute,90,/,11,66734.9,9254.541223239083,24.716629629629626,3.4276078604589193
239,_ScaleConstraint.execute,92,=,23024,16892786.4,144276.6398476418,6256.587555555555,53.43579253616363
240,_ScaleConstraint.inputs_do,92,=,1002,777038.7,14568.387538921748,287.79211111111107,5.395699088489536
240,_ScaleConstraint.inputs_do,197,each,3006,1020075.1,17235.9522232485,377.8055925925926,6.383686008610556
241,_ScaleConstraint.recalculate,92,=,5006,3562985.7,53340.10120675971,1319.6243333333334,19.755593039540635
241,_ScaleConstraint.recalculate,185,_Strength.weakest,5006,10384960.7,102628.95063443981,3846.2817407407406,38.01072245719993
241,_ScaleConstraint.recalculate,239,_ScaleConstraint.execute,3004,32925882.9,202502.60248201573,12194.771444444445,75.00096388222805
244,_Variable.init-values,107,Vector.init-values,3003,841650366.7,4007244.9700407838,311722.3580370371,1484.1648037188088
244,_Variable.init-values,127,Vector.init,3003,2691522.3,33574.23575036447,996.860111111111,12.434902129764618
245,_Variable.add_constraint,110,Vector.append,7006,468930676.4,2130156.872481387,173678.02829629628,788.9469898079211
246,_Variable.remove_constraint,92,=,10,10796.9,756.18195387646,3.998851851851852,0.28006739032461486
246,_Variable.remove_constraint,119,Vector.remove,10,1472446025.4,11743252.210665204,545350.3797777778,4349.352670616742
