Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
116,_Scheduler.create_worker,1,81491.4,9568.54839345523,7278.5,945.9595796416405,30.182,3.543906812390826,2.6957407407407405,0.35035539986727426
117,_Scheduler.start,1,3392139924.4,36365593.21580545,103103.3,13327.938147878844,1256348.1201481482,13468.738228076092,38.18640740740741,4.936273388103276
118,_Scheduler.find_task,33245,128179236.2,1422784.9952016366,58908784.9,645917.7177701993,47473.79118518519,526.9574056302357,21818.06848148148,239.22878435933308
119,_Scheduler._hold_self,9297,116723425.0,1228382.3150075749,82779969.8,891420.7444993346,43230.898148148146,454.9564129657685,30659.248074074072,330.1558312960498
120,_Scheduler.queue_packet,23246,589543416.5,6479349.319955335,269356504.9,3019245.14673435,218349.41351851853,2399.759007390865,99761.66848148148,1118.2389432349444
121,_Scheduler.release,9999,106305706.3,1090119.8028373863,41789139.6,500026.21476988046,39372.48381481481,403.7480751249579,15477.459111111111,185.194894359215
123,_Scheduler.mark_waiting,23248,58802108.1,682893.7829814582,42948867.9,506704.9367546848,21778.558555555555,252.92362332646601,15906.98811111111,187.66849509432768
124,_Scheduler.schedule,1,3390616170.6,36451014.05352098,443694442.7,4889902.703716111,1255783.7668888888,13500.37557537814,164331.27507407407,1811.0750754504115
125,_Scheduler.init,1,222588.8,25703.21748772034,12100.4,1550.434994988248,82.4402962962963,9.519710180637162,4.481629629629629,0.5742351833289807
126,_DeviceTaskDataRecord.init,2,1589.1,158.5493116053372,1589.1,158.5493116053372,0.5885555555555555,0.058721967261236005,0.5885555555555555,0.058721967261236005
127,_HandlerTaskDataRecord.device_in_add,9300,65298246.1,563998.2642755936,14303588.4,144784.69522286832,24184.535592592594,208.8882460279976,5297.625333333333,53.623961193654935
128,_HandlerTaskDataRecord.work_in_add,2327,10955390.5,138156.48462274892,3511685.8,42089.54144827805,4057.552037037037,51.1690683787959,1300.6243703703703,15.588719054917796
129,_HandlerTaskDataRecord.init,2,3885.1,509.99214648235943,3885.1,509.99214648235943,1.438925925925926,0.18888598017865163,1.438925925925926,0.18888598017865163
130,_IdleTaskDataRecord.init,1,1367.8,204.83102149923738,1367.8,204.83102149923738,0.5065925925925926,0.07586334129601384,0.5065925925925926,0.07586334129601384
131,_Packet.init-values,8,15819.5,1871.5996957289321,15819.5,1871.5996957289321,5.859074074074074,0.6931850724921971,5.859074074074074,0.6931850724921971
132,_Packet.init,8,738691.3,79806.49415146222,25136.2,2951.281106302999,273.5893703703704,29.557960796837857,9.309703703703704,1.0930670764085182
133,_TaskState.is_packet_pending,6,5521.9,661.4311357718362,5521.9,661.4311357718362,2.045148148148148,0.24497449473030972,2.045148148148148,0.24497449473030972
134,_TaskState.is_task_waiting,6,4214.5,620.7116035139363,4214.5,620.7116035139363,1.5609259259259258,0.2298931864866431,1.5609259259259258,0.2298931864866431
135,_TaskState.is_task_holding,6,3729.2,484.4340811166866,3729.2,484.4340811166866,1.381185185185185,0.17942003004321727,1.381185185185185,0.17942003004321727
136,_TaskState.set_task_holding,19296,13135468.4,166844.31360699548,13135468.4,166844.31360699548,4864.9882962962965,61.79419022481314,4864.9882962962965,61.79419022481314
137,_TaskState.set_task_waiting,23248,15853240.2,205164.81676000915,15853240.2,205164.81676000915,5871.570444444445,75.98696917037375,5871.570444444445,75.98696917037375
138,_TaskState.packet_pending,8490,18504472.0,261209.46124236402,18504472.0,261209.46124236402,6853.508148148148,96.74424490457926,6853.508148148148,96.74424490457926
139,_TaskState.running,14761,30996222.3,404946.4064304777,30996222.3,404946.4064304777,11480.082333333334,149.98015052980654,11480.082333333334,149.98015052980654
140,_TaskState.waiting,2,6373.4,701.4496568198116,6373.4,701.4496568198116,2.3605185185185182,0.2597961691925228,2.3605185185185182,0.2597961691925228
141,_TaskState.waiting_with_packet,3,8889.7,1062.4207264544498,8889.7,1062.4207264544498,3.292481481481482,0.3934891579460925,3.292481481481482,0.3934891579460925
142,_TaskState.is_task_holding_or_waiting,106604,204554965.1,2518354.685817032,196158186.3,2411465.935983184,75761.09818518518,932.7239577100119,72651.18011111111,893.1355318456236
143,_TaskState.is_waiting_with_packet,65790,90561321.2,1363199.1682863473,88713398.3,1365253.3774115297,33541.230074074076,504.8885808467953,32856.81418518518,505.6493990413073
144,_TaskState.init,12,28052.7,3679.528761303973,28052.7,3679.528761303973,10.389888888888889,1.3627884301125825,10.389888888888889,1.3627884301125825
145,_TaskState_with_running,1,20674.3,2679.836701623519,12626.8,1825.6250148200866,7.657148148148148,0.9925321117124144,4.676592592592592,0.6761574128963284
146,_TaskState_with_waiting,2,33281.5,4251.935676841785,23090.7,3279.118191799355,12.326481481481482,1.5747909914228833,8.552111111111111,1.2144882191849462
147,_TaskState_with_waiting_with_packet,3,57803.3,5903.199677427395,41923.1,4178.470053676785,21.40862962962963,2.186370250899035,15.527074074074074,1.5475815013617722
148,_TaskControlBlock.init-values,6,138729.7,14759.949183695147,125264.1,13134.049192842247,51.38137037037038,5.466647845813018,46.394111111111116,4.864462664015647
149,_TaskControlBlock.add_input_and_check_priority,23246,143321341.8,1598702.5997236967,66771924.0,775475.5369411102,53081.97844444445,592.1120739717395,24730.34222222222,287.2131618300408
150,_TaskControlBlock.run_task,65790,2588905056.3,27603684.612640858,210452204.3,2144990.706166131,958853.7245555556,10223.586893570688,77945.26085185185,794.4410022837523
151,_TaskControlBlock.init,6,36126.3,4226.569955587352,36126.3,4226.569955587352,13.380111111111113,1.5653962798471672,13.380111111111113,1.5653962798471672
152,_WorkerTaskDataRecord.init,1,1781.9,213.64059834955967,1781.9,213.64059834955967,0.659962962962963,0.07912614753687396,0.659962962962963,0.07912614753687396
153,empty_vec,9,924043.5,98224.42113933731,295270.1,33963.032537560146,342.23833333333334,36.379415236791594,109.35929629629629,12.57890093983709
