# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
LOAD_GLOBAL,CREATE_OBJECT,2,455.3,75.5005054008877,0.16862962962962963,0.027963150148476928
LOAD_GLOBAL,LOAD_FIELD,2,212.0,32.30121392537178,0.07851851851851852,0.011963412564952512
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,64733,2318354.4,31985.87190488621,858.6497777777778,11.84661922403193
LOAD_LOCAL_SAFE,CALL,96720,3530095.5,32026.440753161813,1307.4427777777778,11.861644723393264
LOAD_LOCAL_SAFE,JUMP,4096,235752.9,14150.689378408766,87.31588888888889,5.2409960660773205
LOAD_LOCAL_SAFE,LOAD_CONST,17750,835954.4,16506.611710080546,309.6127407407408,6.113559892622424
LOAD_LOCAL_SAFE,LOAD_FIELD,177055,6394115.5,56103.68915114591,2368.190925925926,20.779144130054043
LOAD_LOCAL_SAFE,LOAD_GLOBAL,1,183.4,31.059196451462263,0.06792592592592593,0.011503406093134171
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,4095,205621.4,1231.2549182375742,76.15607407407407,0.4560203400879905
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,37437,1636696.2,26114.23624567136,606.1837777777778,9.671939350248651
LOAD_LOCAL_SAFE,RETURN,1365,75923.5,394.5763217480363,28.119814814814816,0.14613937842519864
POP,CREATE_LIST,4096,279637.3,19174.082016316217,103.56937037037036,7.101511857894895
POP,JUMP,27880,1041748.8,23368.83126505766,385.83288888888893,8.655122690762095
POP,LOAD_CONST,5462,292786.9,6392.7939851712845,108.4395925925926,2.3677014759893646
POP,LOAD_GLOBAL,4,782.4,113.9706333366534,0.28977777777777775,0.042211345680242006
POP,LOAD_GLOBAL_BY_INDEX,10919,510052.4,14169.07572070061,188.9082962962963,5.247805822481707
POP,LOAD_LOCAL_SAFE,37440,1376798.7,18619.440562289496,509.92544444444445,6.896089097144258
RETURN,CALL,5460,408416.9,4407.080975693073,151.26551851851852,1.6322522132196566
RETURN,DUPE,31977,1998977.8,23789.400619869168,740.3621481481482,8.810889118470062
RETURN,JUMP_IF_FALSE,5461,382326.9,10956.456774071863,141.60255555555557,4.0579469533599495
RETURN,JUMP_IF_FALSE_PEEK,33341,2406436.2,27890.542557799414,891.2726666666667,10.329830576962745
RETURN,LOAD_CONST,16384,816574.7,17638.737587898315,302.43507407407407,6.532865773295672
RETURN,LOAD_LOCAL_SAFE,5460,317276.3,12085.458949106001,117.50974074074074,4.476095907076297
RETURN,POP,1,318.7,148.29455041979975,0.11803703703703704,0.05492390756288879
RETURN,RETURN,1,54.3,2.8488224714229236,0.02011111111111111,0.0010551194338603422
RETURN,SWAP,9557,711770.6,23792.172300547652,263.61874074074075,8.811915666869501
RETURN_INIT,DUPE,2,240.5,57.21933791629319,0.08907407407407407,0.021192347376404887
STORE_FIELD,POP,9558,383023.9,10043.910676309522,141.8607037037037,3.719966917151675
STORE_FIELD,RETURN_INIT,2,259.0,44.82715342524579,0.09592592592592593,0.0166026494167577
STORE_GLOBAL,CREATE_FUNC,16,1932.3,333.6195595679543,0.7156666666666667,0.12356279983998307
STORE_GLOBAL,LOAD_CONST,1,296.7,77.00519462997285,0.10988888888888888,0.0285204424555455
STORE_GLOBAL,LOAD_GLOBAL,2,311.3,78.27152470054078,0.1152962962962963,0.028989453592792883
STORE_GLOBAL,POP,2,358.8,82.75620504641455,0.1328888888888889,0.03065044631348687
STORE_LOCAL,POP,42899,1529272.1,24589.15662152515,566.3970740740741,9.107095045009315
SWAP,DUPE,9560,339577.9,10933.133869115472,125.7695925925926,4.049308840413138
