# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,21596,832429.6,21483.929667005617,308.30725925925924,7.957010987779858
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,20859,781549.2,19185.151554481414,289.4626666666666,7.105611686844968
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,156.2,19.039018108251167,0.05785185185185185,0.0070514881882411725
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,18751,692940.9,21635.242764137358,256.6447777777778,8.013052875606428
JUMP_IF_FALSE_PEEK,POP,2107,75647.5,1464.3134371114884,28.017592592592592,0.542338310041292
LOAD_CONST,CALL,39690,1465606.0,37311.40864047943,542.817037037037,13.819040237214603
LOAD_CONST,CREATE_CLASS,2,571.4,96.96032829543172,0.2116296296296296,0.03591123270201175
LOAD_CONST,JUMP,4,392.9,32.45385387868361,0.14551851851851852,0.01201994588099393
LOAD_CONST,LOAD_LOCAL_SAFE,9,339.4,11.259615773569756,0.1257037037037037,0.004170228064285094
LOAD_CONST,SWAP,62,6339.5,552.2851570853974,2.347962962962963,0.2045500581797768
LOAD_FIELD,ASSERT_FUNC,45422,1910855.3,44716.93276024436,707.7241851851852,16.56182694823865
LOAD_FIELD,DUPE,36100,1339696.1,35217.86040588522,496.1837407407408,13.043652002179712
LOAD_FIELD,LOAD_CONST,10,550.0,20.7339030778603,0.2037037037037037,0.007679223362170482
LOAD_FIELD,LOAD_FIELD,9,456.6,14.74127752801279,0.16911111111111113,0.0054597324177825144
LOAD_FIELD,LOAD_LOCAL_SAFE,2106,143730.4,2780.8371779962786,53.233481481481476,1.0299396955541773
LOAD_GLOBAL,ASSERT_FUNC,7,651.1,70.8191915707659,0.24114814814814817,0.026229330211394775
LOAD_GLOBAL,CREATE_OBJECT,2,413.4,27.23851761945321,0.15311111111111111,0.010088339859056744
LOAD_GLOBAL,JUMP,1,146.5,22.137132415445034,0.05425925925925926,0.008198937931646309
LOAD_GLOBAL,LOAD_FIELD,2,290.3,16.29045571395783,0.10751851851851853,0.006033502116280677
LOAD_GLOBAL,RETURN,3,410.0,46.74679837052734,0.15185185185185185,0.017313629026121234
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,60517,2366204.1,64777.35978914726,876.371888888889,23.991614736721207
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,30,3180.0,277.95266541360286,1.1777777777777778,0.10294543163466773
LOAD_GLOBAL_BY_INDEX,JUMP,2106,87886.2,2430.6296260325926,32.550444444444445,0.9002331948268861
LOAD_GLOBAL_BY_INDEX,RETURN,21558,915349.5,24356.647404547948,339.0183333333333,9.020980520202944
LOAD_LOCAL_SAFE,CALL,44611,1615736.3,37120.95463991935,598.4208518518519,13.748501718488647
LOAD_LOCAL_SAFE,DUPE,5618,367301.0,7137.7549912973045,136.03740740740741,2.6436129597397424
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,20859,1269030.3,38547.570617833255,470.0112222222222,14.276878006604909
LOAD_LOCAL_SAFE,LOAD_CONST,39708,1512729.4,33811.15427970945,560.2701481481481,12.522649733225723
LOAD_LOCAL_SAFE,LOAD_FIELD,83636,4099067.5,90829.38787320463,1518.1731481481481,33.64051402711283
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,4977,250628.0,4912.6343238633235,92.82518518518519,1.8194941940234532
LOAD_LOCAL_SAFE,RETURN,2138,127482.4,2445.203821016929,47.2157037037037,0.9056310448210848
LOAD_LOCAL_SAFE,SWAP,31,4853.1,420.5928022008436,1.7974444444444446,0.15577511192623839
POP,JUMP,18050,1183880.9,31217.619292720974,438.4744074074074,11.562081219526286
POP,LOAD_GLOBAL,2,411.6,94.72308672068671,0.15244444444444447,0.035082624711365445
POP,LOAD_GLOBAL_BY_INDEX,4914,245200.1,7142.052026369489,90.81485185185186,2.645204454210922
POP,LOAD_LOCAL_SAFE,20984,1288866.6,29056.218604991474,477.35800000000006,10.761562446293139
RETURN,CALL,744,56852.1,1110.8942770294766,21.05633333333333,0.41144232482573206
RETURN,DUPE,1,492.2,130.26273046181865,0.1822962962962963,0.0482454557265995
RETURN,JUMP,702,45369.5,885.352115500411,16.80351851851852,0.32790819092607815
RETURN,JUMP_IF_FALSE,21605,1400718.4,40941.430590282864,518.7845925925925,15.163492811215875
RETURN,JUMP_IF_FALSE_PEEK,20859,1341287.3,30011.14780438834,496.7730740740741,11.115239927551237
RETURN,LOAD_LOCAL_SAFE,1406,107474.4,2231.928748155305,39.80533333333333,0.8266402770945575
RETURN,POP,31,4720.2,409.98377374823264,1.7482222222222221,0.15184584212897506
RETURN,RETURN,20870,1246575.9,24725.363695691314,461.69477777777774,9.157542109515301
RETURN,SWAP,31,3925.5,337.2894274873389,1.4538888888888888,0.1249220101804959
RETURN_INIT,DUPE,31,2996.2,245.81370781013916,1.1097037037037036,0.09104211400375524
STORE_FIELD,POP,62,10195.6,830.2655504177724,3.7761481481481485,0.3075057594139898
STORE_FIELD,RETURN,31,4922.5,403.640733951943,1.8231481481481482,0.14949656813034926
STORE_FIELD,RETURN_INIT,31,4737.3,417.21345035592356,1.7545555555555556,0.15452350013182353
STORE_GLOBAL,CREATE_FUNC,16,1944.3,165.85126500953547,0.7201111111111111,0.061426394447976096
STORE_GLOBAL,LOAD_CONST,2,539.8,100.68585851679053,0.1999259259259259,0.03729105870992242
STORE_GLOBAL,LOAD_GLOBAL,2,345.4,79.37943522627322,0.12792592592592592,0.029399790824545635
STORE_LOCAL,POP,41750,1589237.5,48461.98613509247,588.6064814814815,17.948883753737952
SWAP,DUPE,124,11758.9,1016.3960013591882,4.355148148148148,0.37644296346636597
