# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
48,_Scheduler.create_idler,1766275.6,470821.48117102904,654.1761481481482,174.3783263596404
49,_Scheduler.create_packet,7112.52,1934.9419781418537,2.634266666666667,0.7166451770895754
50,_Scheduler.create_task,22249.36,7535.834116203644,8.240503703703704,2.7910496726680165
51,fn,53605.0,13816.396702350965,19.853703703703705,5.117183963833691
52,_Scheduler.create_worker,3475858.0,838910.2129060301,1287.3548148148147,310.70748626149265
53,_Scheduler.start,71398.48,16129.640503907895,26.44388148148148,5.973940927373294
54,_Scheduler.find_task,13231.6,2381.5105821854377,4.900592592592592,0.8820409563649769
55,_Scheduler._hold_self,6121.44,1209.2678196296454,2.2672,0.447876970233202
56,_Scheduler.queue_packet,19931.12,3729.1982212080416,7.381896296296296,1.3811845263733487
57,_Scheduler.release,12075.52,2349.8003583457107,4.472414814814815,0.8702964290169299
58,_Scheduler._trace,7305.4,1308.5902213248187,2.7057037037037035,0.484663044935118
59,_Scheduler.mark_waiting,10824.8,2506.9067369479662,4.009185185185185,0.9284839766473949
60,_Scheduler.schedule,15319.48,2930.8015427976884,5.673881481481481,1.0854820528880327
61,repl,26095427.68,4318991.967334901,9664.973214814814,1599.6266545684819
62,_DeviceTaskDataRecord.init,1890.8,356.0965244057818,0.7002962962962963,0.13188760163177105
63,repl,31306.32,4995.396482558636,11.594933333333334,1.8501468453920875
64,_HandlerTaskDataRecord.init,9198.6,1909.031178586753,3.406888888888889,0.7070485846617603
65,_HandlerTaskDataRecord.device_in_add,3608.84,693.213527194698,1.3366074074074075,0.2567457508128511
66,_HandlerTaskDataRecord.work_in_add,3304.0,670.9954834240767,1.2237037037037037,0.248516845712621
67,repl,280092.32,45513.29729419073,103.7378962962963,16.856776775626194
68,_IdleTaskDataRecord.init,3129.36,495.0935496016312,1.1590222222222222,0.18336798133393747
69,repl,47363.76,8139.502774163309,17.542133333333336,3.014630657097522
70,_Packet.init,7396.12,1299.6980754571189,2.739303703703704,0.4813696575767107
71,_Packet.init-values,11671.92,4012.467935354113,4.322933333333333,1.486099235316338
72,repl,347227.4,57471.99257313544,128.60274074074076,21.285923175235347
73,_TaskState.init,4337.84,846.0951690572643,1.6066074074074075,0.31336858113232013
74,_TaskState.is_packet_pending,1217.32,270.80307175781695,0.45085925925925924,0.10029743398437665
75,_TaskState.is_task_waiting,1070.2,264.434166800413,0.3963703703703704,0.09793858029644925
76,_TaskState.is_task_holding,946.24,257.14433015451124,0.35045925925925925,0.09523864079796712
77,_TaskState.set_task_holding,1710.96,362.1336409083684,0.6336888888888889,0.1341235707068031
78,_TaskState.set_task_waiting,7112.56,1171.6580290950328,2.6342814814814814,0.4339474181833455
79,_TaskState.packet_pending,11232.28,5984.944580719668,4.160103703703704,2.2166461410072844
80,_TaskState.running,5520.96,6115.285395445997,2.0448,2.2649205168318507
81,_TaskState.waiting,10588.08,2005.9132567160998,3.921511111111111,0.7429308358207777
82,_TaskState.waiting_with_packet,4635.72,977.2694997297532,1.7169333333333334,0.36195166656657524
83,_TaskState.is_task_holding_or_waiting,3782.16,631.1802795605408,1.4008,0.23377047391131142
84,_TaskState.is_waiting_with_packet,3426.72,575.2484836652623,1.2691555555555556,0.21305499395009714
85,repl,991572.48,162989.15167734196,367.24906666666664,60.36635247308961
86,_TaskState_with_running,2701.4,554.6090735732654,1.0005185185185186,0.2054107679900983
87,_TaskState_with_waiting,8086.16,1470.0237865630686,2.994874074074074,0.544453254282618
88,_TaskState_with_waiting_with_packet,2117.4,401.27922997354733,0.7842222222222223,0.14862193702723975
89,repl,191297.84,32892.42270124763,70.85105185185185,12.182378778239864
90,_TaskControlBlock.init,9668.8,1639.7903300515625,3.581037037037037,0.6073297518709491
91,_TaskControlBlock.init-values,21861.56,7353.546208684983,8.096874074074075,2.72353563284629
92,_TaskControlBlock.add_input_and_check_priority,17379.88,3085.6013050745164,6.436992592592593,1.142815298175747
93,_TaskControlBlock.run_task,16958.32,6509.789116744857,6.280859259259259,2.411033006201799
94,repl,2281376.76,321177.8792430824,844.9543555555555,118.95477009003052
95,_WorkerTaskDataRecord.init,3159.52,475.6763708614486,1.1701925925925927,0.1761764336523884
96,repl,56532.08,9019.007873035567,20.93780740740741,3.3403732863094695
97,empty_vec,14372.72,3473.3249084990593,5.32322962962963,1.2864166327774293
98,repl,242941.8,29968.22228321737,89.97844444444443,11.099341586376804
99,repl,2687.52,391.0900642656969,0.9953777777777778,0.14484817195025812
