Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
173,_Planner._remove_propagate_from,5,836470.7,7378.095304773165,14526.65,107.25536423831994
174,_Planner.init,2,2.25,0.4442616583193192,2.25,0.4442616583193192
175,_Planner_chain_test,1,3713538.3,16729.602021566454,22708.35,235.01831395603378
176,_Planner_projection_test,1,4585206.0,40501.22474561402,38816.6,354.1399366590025
177,_Sym.init-values,8,6.9,3.5228576916743988,6.9,3.5228576916743988
178,_Sym.custom_hash,3032,2150.65,33.09519761631833,2150.65,33.09519761631833
179,_Sym.init,8,7.0,1.3764944032233708,7.0,1.3764944032233708
180,_Strength.init-values,8,534.1,17.618471168514844,18.25,1.6181535936466533
181,_Strength.same_as,3,15.1,0.8522416262267903,6.3,1.2182817926554552
182,_Strength.stronger,6011,22685.2,157.9332303954995,9264.3,86.59773912206167
183,_Strength.weaker,12006,45128.15,620.3076719618557,18392.3,130.61316932070775
185,_Strength.weakest,10006,52862.45,620.460141219486,15412.9,65.47791913872057
186,_Strength.init,8,7.7,0.6569466853317864,7.7,0.6569466853317864
187,_Strength_of,3008,173994.95,1261.8417815157989,4553.4,50.054076020997385
188,_create_strength_table,1,895.0,33.12178484893209,20.1,3.8784153030790662
189,lambda,8,1130.6,40.39593517852219,57.65,6.491087006527938
190,_create_strength_constants,1,2314.1,68.32576765990845,11.4,1.6982963599783722
191,_AbstractConstraint.init-strength,3006,178943.7,1293.014026870636,5090.6,53.25351483334485
192,_AbstractConstraint.is_input,1004,710.4,15.965093501959693,710.4,15.965093501959693
193,_AbstractConstraint.add_constraint,3006,2001626.75,9108.129705031897,9910.25,80.13204562996064
194,_AbstractConstraint.destroy_constraint,5,1412944.0,22182.95657054148,26.95,2.1636956688426445
195,lambda,3002,16676.75,169.79116429804003,7488.35,80.72453158736816
196,_AbstractConstraint.inputs_known,3007,98917.1,837.2083875657993,8689.85,96.7820530339881
197,each,7006,5391.8,40.34013281819355,5391.8,40.34013281819355
198,_AbstractConstraint.satisfy,6014,1905230.0,8764.881342458002,58716.7,443.6455555365889
209,_AbstractConstraint.init,3006,2718.55,35.121555834138796,2718.55,35.121555834138796
210,_BinaryConstraint.init-binary-constraint,2000,127353.35,807.2385204803873,5720.25,36.493510598317016
211,_BinaryConstraint.is_satisfied,22014,114124.45,837.064826452656,32999.05,610.4756105305374
212,_BinaryConstraint.add_to_graph,1000,61445.4,596.3766383224955,4047.9,56.2315700801979
214,_BinaryConstraint.choose_method,5002,85467.25,520.0672906866039,22588.85,143.02825447773353
215,_BinaryConstraint.inputs_do,4000,23797.2,211.25529579160866,11767.15,137.79361951464705
216,_BinaryConstraint.inputs_has_one,3002,88092.05,794.0410618442459,8387.9,95.90066132256473
217,_BinaryConstraint.mark_unsatisfied,3002,2348.3,37.80295170875864,2348.3,37.80295170875864
218,_BinaryConstraint.get_output,31018,117356.85,869.3692374662415,49235.4,551.4671722825061
219,_BinaryConstraint.recalculate,5000,72765.9,474.0004330444372,19331.65,124.02006416620522
220,_BinaryConstraint.init,2000,2054.35,24.694501838519372,2054.35,24.694501838519372
221,_UnaryConstraint.init-values,1006,1348524.4,6488.467894738523,4350.6,56.20582475902383
222,_UnaryConstraint.is_satisfied,1034,766.0,27.28022225561568,766.0,27.28022225561568
223,_UnaryConstraint.add_to_graph,1006,27496.45,415.24317225604455,2493.15,26.71344033884151
224,_UnaryConstraint.remove_from_graph,10,338051.3,16038.906781553678,38.85,1.755442664221311
225,_UnaryConstraint.choose_method,1012,11344.8,363.1706283046,2654.05,32.4255828174704
226,_UnaryConstraint.inputs_do,1009,716.6,16.718725713214035,716.6,16.718725713214035
227,_UnaryConstraint.inputs_has_one,5,4.05,0.9445132413883326,4.05,0.9445132413883326
228,_UnaryConstraint.mark_unsatisfied,8,8.9,1.2937094768634554,8.9,1.2937094768634554
229,_UnaryConstraint.get_output,3047,2204.0,34.61365717687019,2204.0,34.61365717687019
230,_UnaryConstraint.recalculate,1009,7348.3,384.6446206702055,5210.6,383.4025505776843
231,_UnaryConstraint.init,1006,941.4,15.611736475788737,941.4,15.611736475788737
232,_EditConstraint.is_input,10,7.95,1.2763022245616642,7.95,1.2763022245616642
233,_EditConstraint.execute,140,95.3,6.366854961852294,95.3,6.366854961852294
234,_EqualityConstraint.init-values,1000,393712.4,3782.382699332597,5153.6,61.10164094617897
235,_EqualityConstraint.execute,104000,407065.25,2701.901238504398,182099.9,1375.6272406662915
236,_ScaleConstraint.init-values,1000,458129.1,3212.5569894597,4571.0,37.250220769391696
237,_ScaleConstraint.add_to_graph,1000,178647.05,1441.4721814866905,5146.85,46.38883145985164
239,_ScaleConstraint.execute,23024,286045.85,3204.616657836657,86962.85,778.7119104480697
240,_ScaleConstraint.inputs_do,1002,8934.35,63.63487540980231,4471.4,44.18311180101568
241,_ScaleConstraint.recalculate,5006,94717.75,986.1160855652471,20633.1,406.65411398515636
242,_ScaleConstraint.init,1000,861.0,13.13492732334192,861.0,13.13492732334192
243,_StayConstraint.execute,1004,703.45,12.483568147136902,703.45,12.483568147136902
244,_Variable.init-values,3003,113785.5,1105.8510654456911,15402.35,168.87718209272367
245,_Variable.add_constraint,7006,255901.0,1739.11223571714,13702.15,409.2095428994785
246,_Variable.remove_constraint,10,337964.3,16039.321002494236,39.35,1.7554426642213137
247,_Variable.init,3003,4064.2,53.176567851085,4064.2,53.176567851085
