# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
POP,LOAD_GLOBAL,72,45.4,4.540071023448773
POP,LOAD_GLOBAL_BY_INDEX,89805,54857.3,301.91675092613866
POP,LOAD_LOCAL_SAFE,536303,325610.52,1066.5692709786435
POP,LOAD_NONLOCAL,7018,4286.3,43.990838563853394
STORE_FIELD,JUMP,131181,79566.84,862.0936868449746
STORE_FIELD,POP,64354,39215.82,569.1599140444636
STORE_GLOBAL,CREATE_FUNC,22,34.44,2.785970684171178
STORE_GLOBAL,LOAD_CONST,7,6.06,0.8668497975016038
STORE_GLOBAL,LOAD_GLOBAL,12,7.72,1.4713592216667122
STORE_GLOBAL,POP,20,13.18,3.863434022858368
STORE_LOCAL,JUMP,11020,6754.74,60.67303136232668
STORE_LOCAL,POP,412300,249662.42,1087.0915717206753
SWAP,DUPE,254722,154362.36,899.4720619363849
