Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
96,>=,27045,128527.52,885.3649135831411,81309.8,512.9660051591892
97,&,3032,18372.12,175.75372844188684,12419.74,119.73112905717579
99,^,3032,12354.42,109.7036992660369,6358.34,70.21704252690024
100,not,134407,173837.16,1258.8719336398408,173837.16,1258.8719336398408
103,vector_with,6021,371865.0,3089.285156069317,54617.72,521.5403027062601
104,empty_vec,9174,878044.66,5107.314517035186,298034.3,2260.171126354853
106,Vector.init-values,9030,279686.88,2189.4434260602256,28871.34,408.49048199138144
107,Vector.at,1998,91750.52,1142.5090226946904,58152.02,877.707554150154
109,Vector.append,25056,1729131.98,11320.882790792308,254533.76,1967.1895166164659
110,Vector.is_empty,34085,257853.82,1549.0304497606633,123799.1,867.190802393051
111,Vector.for_each,17195,5647414.1,24305.00785153687,842365.98,4226.334125746451
115,Vector.remove_first,14027,432817.5,22754.01588170532,76130.88,717.8481062686407
116,each,4013,52980.62,503.29590801079314,19295.26,188.4601197460451
117,Vector.remove,10,151346.62,1376.4607808522899,167.88,4.419991688975476
119,Vector.size,5,33.9,1.4880476182856897,13.58,1.4720525722643896
120,Vector.capacity,10,153.42,1.9804143042117528,38.94,2.2076860173087134
121,Vector.sort,5,174.66,6.570217279667456,35.42,2.8000728853487553
122,Vector._sort,3,71.12,3.159953500045372,16.96,1.4702491806021263
125,Entry.init-values,16,28.6,3.912303982179757,28.6,3.912303982179757
127,_hash,3032,42497.3,345.2058392156364,14991.22,132.453039810727
131,Dictionary._get_bucket_idx,3032,47059.22,422.0599285235513,12011.22,126.49744532388532
132,Dictionary._get_bucket,3016,62763.62,651.6801484765114,9233.54,304.32087053782186
133,Dictionary.at,3016,202604.62,1839.7712911319863,24777.98,374.88934367357007
135,Dictionary.at_put,16,1381.16,42.28202686625097,243.22,8.603013235761864
142,Dictionary.get_keys,1,945.88,30.321165235269067,166.92,8.13367903804162
144,_IdEntry.match,3016,26429.48,375.4038500232047,9655.88,89.35908756591158
145,IdentityDictionary._new_entry,16,188.48,7.002157102038818,159.88,5.857630641709481
146,DeltaBlue.inner_benchmark_loop,1,8956193.3,53719.28820635977,7.52,0.677329690921697
149,lambda,120160,1291413.3,6225.791877343811,254879.88,1789.6564673200276
150,_Plan.execute,140,3185839.54,14218.867745631356,356.6,8.545197959278962
151,_Planner.incremental_add,3009,2141889.04,15365.423848341563,20850.16,162.70310509687036
152,_Planner.incremental_remove,5,1290162.14,14128.32976250058,57.6,2.710523708715754
153,each,5,695.56,13.03082687244338,27.46,2.7494711921994557
154,_Planner.extract_plan_from_constraints,5,1282155.94,32266.3582967,48.78,1.909054686466149
155,_Planner._make_plan,5,1281318.64,32265.45830359804,29747.64,530.887734010166
157,each,19032,865249.74,7509.538624948408,52449.48,679.9153380670089
158,_Planner._add_constraints_consuming_to,11020,1322996.12,12805.466977659122,30938.86,228.44648460094697
159,_Planner.add_propagate,6011,1682760.3,11785.65328512351,94157.26,874.123673358939
160,_Planner.change,4,3103968.62,32505.509934119593,230.1,5.437023495424308
161,each,6007,453622.66,3806.384988142828,18506.08,506.8254072847848
162,_Planner._constraints_consuming,3007,597163.78,4921.744652051754,7047.12,283.2553214731492
163,_Planner._new_mark,3014,19941.58,450.23486342674306,9310.2,409.9844695913766
164,each,6007,104191.02,1295.311269659197,13380.54,131.14180049371996
165,recalc,3002,384659.58,3250.3345265196363,11458.62,290.63876800830906
167,_Planner._remove_propagate_from,5,935018.36,6856.505377391914,14726.6,277.77439090905773
168,_Planner_chain_test,1,4375209.14,23968.916686042445,33774.16,295.9802365161613
169,_Planner_projection_test,1,4580976.64,49156.93580633104,55252.64,645.5818688499197
170,_Sym.init-values,8,11.62,2.302527448926771,11.62,2.302527448926771
171,_Sym.custom_hash,3032,3957.3,39.921479053210376,3957.3,39.921479053210376
172,_Strength.init-values,8,683.44,17.68910652904548,25.74,2.0082482975194567
173,_Strength.same_as,3,18.46,0.7615773105863906,8.04,0.9467452300446224
174,_Strength.stronger,6011,29654.3,229.54224634507437,13254.68,122.23437507092505
175,_Strength.weaker,12006,59581.22,532.3971315796935,26550.18,183.20944744377428
177,_Strength.weakest,10006,71085.26,572.9560944107778,21779.52,182.3732705083668
178,_Strength_of,3008,208607.32,1900.5405937710002,6660.4,71.8320035547796
179,_create_strength_table,1,1035.32,60.07119585482353,299.9,19.34778371529611
180,lambda,8,1404.14,35.04633085106696,74.96,3.6419326558007286
181,_create_strength_constants,1,2763.9,44.235109335901726,262.82,12.579039903663524
182,_AbstractConstraint.init-strength,3006,215624.76,1955.8162298380576,7187.52,68.58518909549866
183,_AbstractConstraint.is_input,1004,1307.48,19.44142432003979,1307.48,19.44142432003979
184,_AbstractConstraint.add_constraint,3006,2281295.92,32721.86152259184,12135.68,131.4848388870095
185,_AbstractConstraint.destroy_constraint,5,1365990.68,14271.360319356347,33.2,1.8516401995451013
186,lambda,3002,21881.88,216.21414554717242,9437.44,108.7541995435919
187,_AbstractConstraint.inputs_known,3007,54650.5,523.3309036297015,10542.96,112.18933704652518
188,each,7006,9296.06,72.24940081666676,9296.06,72.24940081666676
189,_AbstractConstraint.satisfy,6014,2072006.52,14791.674078704298,62853.46,489.7406314800194
200,_BinaryConstraint.init-binary-constraint,2000,153794.82,1387.041922030255,7041.18,60.32283555831857
201,_BinaryConstraint.is_satisfied,22014,202212.92,1651.0257768788392,47341.64,517.4196086626124
202,_BinaryConstraint.add_to_graph,1000,104239.76,1159.6308096518785,5055.0,69.01523049890032
204,_BinaryConstraint.choose_method,5002,105490.88,973.1598362749969,26726.94,231.74893258675857
205,_BinaryConstraint.inputs_do,4000,30679.18,310.6754123466083,14446.64,171.19958039239066
206,_BinaryConstraint.inputs_has_one,3002,40258.38,384.7054473548439,10292.7,95.53122152319753
207,_BinaryConstraint.mark_unsatisfied,3002,4023.54,46.35233741326825,4023.54,46.35233741326825
208,_BinaryConstraint.get_output,31018,183119.1,1357.080784294743,99014.52,796.6245175996098
209,_BinaryConstraint.recalculate,5000,92375.18,1096.1070201361867,22574.74,385.64527477875805
210,_UnaryConstraint.init-values,1006,1421220.76,9651.346750816172,5111.14,72.99818560786849
211,_UnaryConstraint.is_satisfied,1034,1377.0,18.6799029844965,1377.0,18.6799029844965
212,_UnaryConstraint.add_to_graph,1006,32535.66,332.0479809194042,3092.28,37.83424644527277
213,_UnaryConstraint.remove_from_graph,10,151527.14,1376.5827107703506,46.18,2.3792470083054877
214,_UnaryConstraint.choose_method,1012,14221.06,311.7322510208567,3307.64,279.71507077082293
215,_UnaryConstraint.inputs_do,1009,1300.28,20.30787521919431,1300.28,20.30787521919431
216,_UnaryConstraint.inputs_has_one,5,6.6,1.124858267715973,6.6,1.124858267715973
217,_UnaryConstraint.mark_unsatisfied,8,13.68,1.219568341166459,13.68,1.219568341166459
218,_UnaryConstraint.get_output,3047,3980.06,47.97720972567321,3980.06,47.97720972567321
219,_UnaryConstraint.recalculate,1009,9590.34,286.81044084829256,5652.34,82.19255887666402
220,_EditConstraint.is_input,10,13.96,1.9478926341782068,13.96,1.9478926341782068
221,_EditConstraint.execute,140,182.9,6.04490002618162,182.9,6.04490002618162
222,_EqualityConstraint.init-values,1000,493188.68,5652.841735926162,6161.38,73.32869527695418
223,_EqualityConstraint.execute,104000,523612.4,3569.0313669060433,243655.82,1613.3936307532354
224,_ScaleConstraint.init-values,1000,606115.26,28103.63992825013,5290.32,72.84942256014774
225,_ScaleConstraint.add_to_graph,1000,269764.62,25598.94263033979,45856.28,20119.23136138807
227,_ScaleConstraint.execute,23024,576894.28,3668.4762005887033,246089.4,1858.1280353943248
228,_ScaleConstraint.inputs_do,1002,11912.3,124.12292294334704,5225.98,88.70784195599505
229,_ScaleConstraint.recalculate,5006,115260.96,1034.218446115576,22862.7,156.07432164693523
230,_StayConstraint.execute,1004,1332.32,276.34210090880816,1332.32,276.34210090880816
231,_Variable.init-values,3003,180724.16,2418.168334985497,57605.16,1566.2648453292577
232,_Variable.add_constraint,7006,352536.48,6014.161299154254,18363.94,158.09741378307862
233,_Variable.remove_constraint,10,151421.9,1376.253628885465,47.48,2.557422171497172
